score_maths,score_prog,score_stats,score_design,score_electronique,score_gestion,score_physique,score_sciences_vie,score_langues,score_droit_eco,note_moyenne,pref_environnement,pref_professionnelle,comp_python,comp_web,comp_data,comp_hardware,comp_design,comp_gestion,comp_labo,interet_ia,interet_jeux,interet_finance,interet_multimedia,interet_reseaux,interet_recherche,interet_industrie,interet_construction,interet_agro,interet_tourisme,interet_droit,parcours_recommande,source_id,anonymized_id,population
8.329909486974833,5.803996077357764,7.02619234653936,1.5381995604469203,2.800336482484646,5.435371728889874,4.366630489852927,2.422486703436941,4.524309359216331,2.2953480056064395,14.690250531043217,remote,recherche_appliquee,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,ISAIA,synthetic_corpus_v2,syn_5e050525eb61,synthetic
5.130599769666091,2.571560820776208,7.218538289304852,4.211968379446867,3.6893843269741393,5.956932321573285,4.802383973065589,10.0,5.462601157728287,2.600540103241697,10.899846582673518,terrain,agroalimentaire,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,IAA,synthetic_corpus_v2,syn_e16d16464fcf,synthetic
6.628923131259419,3.0315713561488913,7.673930500899521,3.98451075519925,3.196151222841043,7.6861537863491085,2.7102470276853667,3.2008484911063917,5.539241968875766,7.1380719594366795,12.290593399946815,remote,finance_compta,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,FIC,synthetic_corpus_v2,syn_6e66be8c1d49,synthetic
7.070477694962826,4.593964554946199,4.296806763877832,3.9973541222984785,8.148557020833675,4.193536305774879,9.505199040253569,3.1678326969113217,3.3124342413527508,2.1503576604498083,13.61535226663243,labo,electronique_embarque,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,EMII,synthetic_corpus_v2,syn_15b487c9f2f7,synthetic
6.552226966022888,8.352224452840947,7.411256480539333,3.9807428510999823,3.9803640877984265,6.599042072049541,1.8553975219347398,1.767566042194923,7.124371006733789,5.759625137944347,13.911802255666576,startup,gestion_projet_si,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,IGGLIA,synthetic_corpus_v2,syn_eb6aa443a3cf,synthetic
4.671040442749755,3.735315491276654,4.362009662571662,2.3571992745215216,1.6604601692958145,7.875311600718607,3.432081591731097,1.84122792447868,6.022987227376467,6.938637291093718,12.510381084824669,bureau,droit_affaires,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,DTJA,synthetic_corpus_v2,syn_018a3147eb90,synthetic
4.75406306843234,5.631068932275653,5.3600796092465055,9.647668319610363,2.9774880486916437,4.520536928055347,3.324335480682471,2.2200781498569198,5.710784107457448,2.8851197376777966,13.887474870983134,startup,developpement_logiciel,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,IMTICIA,synthetic_corpus_v2,syn_1a30d4d3b737,synthetic
5.35032129542518,4.161888325174301,3.506983683880943,5.508206919113413,2.054012930589617,4.611343436379734,3.2774240289148926,7.205007908287073,7.90116489398697,4.610188165553766,12.239949716921533,terrain,tourisme_hotellerie,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,TEE,synthetic_corpus_v2,syn_76fe179407c5,synthetic
4.342851696935593,4.76948840322815,4.620355277167928,7.298986437620578,4.345065195673358,5.011387983488089,5.069521327791959,0.0,6.161754724974178,5.215271168121584,11.164543526169055,remote,multimedia_ux,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,IMTICIA,synthetic_corpus_v2,syn_e498b46454b4,synthetic
6.328730008428177,6.294374424946241,7.091048364010886,1.5971245439826578,9.305191954536507,5.268318137498552,6.63421242330687,2.0517712614727723,4.1699545285742845,1.2222180393689648,12.317345182207966,labo,recherche_appliquee,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,ESIIA,synthetic_corpus_v2,syn_814a577a64d4,synthetic
7.178132380460385,3.0107083004419213,4.367979851093047,2.6965458366595394,0.4182939971263977,6.6076820538783245,4.113721903457196,9.107076472003493,5.314795830890919,2.005621389139833,11.114980411310547,terrain,agriculture_elevage,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,AEE,synthetic_corpus_v2,syn_fbc0861703d3,synthetic
7.19510917709807,6.844464217967284,6.658936318250265,3.382611648168546,7.749385909916542,4.076888606704449,5.488304157047711,0.0,4.997609644129945,2.550307336432387,12.607874051529599,bureau,recherche_appliquee,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,ESIIA,synthetic_corpus_v2,syn_c6645771e127,synthetic
7.827891581963,4.753245209115082,4.44551894513764,1.5500709126887353,7.7740320137566385,5.500564048277285,6.765208932835563,3.361907350568901,5.820718218468448,2.9669072236760172,14.49065065758442,bureau,electronique_embarque,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,ESIIA,synthetic_corpus_v2,syn_7173eb381006,synthetic
5.853316678430888,1.6515215212429035,4.144335958821938,0.9817738701119798,0.0,8.34186181245409,5.2842764501714266,4.656135428549712,5.326122305452435,8.179883956868732,10.803130734924752,bureau,gestion_projet_si,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,EMP,synthetic_corpus_v2,syn_9a4f87f69a8f,synthetic
7.419341467940969,4.103986614661757,6.302570209021928,3.4184636705873683,3.77055395542142,5.326093264666542,7.294601393660711,8.959139160644675,5.196748392130867,4.618480170771334,13.264418585354731,labo,recherche_appliquee,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,PIP,synthetic_corpus_v2,syn_8c45b0801773,synthetic
6.68952454892176,6.068951970017427,4.090643952315989,3.18605550756597,8.78786737614179,3.332023342849951,7.327039019080494,5.090348472281028,6.544519910322565,1.7350917718443173,11.628328650117162,atelier,agriculture_elevage,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,ESIIA,synthetic_corpus_v2,syn_e7d29b86dac4,synthetic
8.743483997287852,7.539314223402422,9.749690809272316,6.37654005743817,2.911352678950685,4.687364523444551,2.4397283858399685,3.835893800971591,4.642241089735607,5.28151956601282,12.291313671142401,remote,recherche_appliquee,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,ISAIA,synthetic_corpus_v2,syn_30021dfdb620,synthetic
5.54262661552659,2.876095643446897,5.168630776224289,5.66176967365455,3.0106497257003535,6.8127344243002135,4.2821837935385645,8.188720887397011,4.515063267732342,2.5710404697807387,12.694423329095564,terrain,agroalimentaire,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,IAA,synthetic_corpus_v2,syn_70f5552200c1,synthetic
4.045445955507973,2.6976607239640393,4.479850821680287,6.381208346166321,1.0610341689738902,5.240083641415595,3.101137021528197,1.903339195210286,8.111606806007634,4.888972203865885,13.237622288302504,bureau,tourisme_hotellerie,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,TEH,synthetic_corpus_v2,syn_73c3f5c6e4e0,synthetic
6.710902798469275,5.83117028771124,3.6693631361760475,3.6732855747367235,4.2361986101824725,6.800603736341472,9.991058824599827,4.246017605099194,5.941823612681738,4.06352088886425,9.885556564762506,bureau,electronique_embarque,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,GCA,synthetic_corpus_v2,syn_a5375c7643cb,synthetic
6.4529110957904114,5.489067254083155,5.376247497926802,3.5017345155516932,9.675421121064636,2.9708531822072426,6.807025576525448,4.365483342317486,3.8026049631124956,3.036157235101961,12.737344417906526,terrain,electronique_embarque,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,ESIIA,synthetic_corpus_v2,syn_fa71ab54b047,synthetic
4.816764045644348,7.825214713613571,5.699225261075964,5.348949381944936,5.057415729843862,9.629622409904947,3.6567372770951656,3.415971010602992,2.7546461587164366,5.515857887793779,11.887103847808707,startup,gestion_projet_si,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,IGGLIA,synthetic_corpus_v2,syn_50ce42c026e6,synthetic
4.55222687246451,6.422022822811425,2.6116342849175536,7.852791864950048,3.2764416229676665,5.767885523409795,4.389591663095505,4.707270666633765,7.814980135997283,4.597582860888721,12.276898113849189,bureau,multimedia_ux,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,IMTICIA,synthetic_corpus_v2,syn_176ab9a591d2,synthetic
6.498338963131636,4.917898068433834,4.582733725788505,4.997931421407214,6.845681934773582,3.660874178226759,10.0,2.989756099570852,3.5587320550292807,2.811740838576914,13.644043762589916,atelier,recherche_appliquee,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,ESIIA,synthetic_corpus_v2,syn_22883c0b7222,synthetic
7.984665928325606,1.7201345493245803,6.101902789990739,3.0646331607790005,2.7561841033139824,9.70548531910584,2.2409442415264955,2.120234748820139,4.9528847637436035,8.89598091061244,13.054323639452862,bureau,finance_compta,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,FIC,synthetic_corpus_v2,syn_fae52b59ebbc,synthetic
7.359866901688717,7.264498520346795,7.622031013493986,2.638174078947248,7.245170198932533,2.1591281401342464,9.60680871627878,4.6225447104383885,2.8904803096789236,2.127215024785732,12.514013443703242,labo,recherche_appliquee,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,ESIIA,synthetic_corpus_v2,syn_ecc996f5adbd,synthetic
8.882750990099893,4.137941840964048,5.856047935547364,6.896462593545888,3.4753723012089366,2.8626331997285868,7.618970007360135,2.73010928178167,5.96839778442237,3.392524806511686,13.397289263584184,terrain,genie_civil_archi,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,GCA,synthetic_corpus_v2,syn_92b42d30249b,synthetic
5.044860636502973,5.782036336306487,5.113029503447872,1.5620303099001531,1.2550141437642919,9.569264830363839,2.7706881966742882,2.2074048993741138,5.0488470784258075,6.848877819207161,15.198940985539515,remote,finance_compta,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,FIC,synthetic_corpus_v2,syn_0e2107a6c629,synthetic
5.598621222481308,2.210052731248675,5.869123206461294,2.0724737212652995,3.0679844390802007,8.547175614763303,2.2423349576789637,0.5284185277762941,5.824253593602556,9.438381767759815,12.187101502949952,terrain,finance_compta,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,CAA,synthetic_corpus_v2,syn_37deb82ad183,synthetic
5.57156063651488,5.709351826533271,3.8790117653096083,1.4232903597151048,9.7992949903473,3.5677901626588904,4.857329461111602,1.7520630308863772,5.097654056581917,2.0863696400911484,15.246615817200443,labo,electronique_embarque,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,ESIIA,synthetic_corpus_v2,syn_a636bfa861ce,synthetic
3.9821186371638704,3.422534480058199,4.328889416156302,1.9506000569894617,1.626152729239385,6.699915365582425,2.64140195359358,7.494961510672612,4.644152119093491,5.394035682684196,13.830787294525479,terrain,agroalimentaire,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,IAA,synthetic_corpus_v2,syn_8ea20668478c,synthetic
2.1057220474599307,1.817304882462488,6.493618052359613,1.9640672493487745,0.5468911864808755,5.802901107628208,3.4577413718594237,1.7085011460498722,7.248912525261034,10.0,13.869241131903305,bureau,droit_affaires,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,DTJA,synthetic_corpus_v2,syn_f89ee5afca28,synthetic
4.912689074988153,3.6972029363176304,4.603173218503616,4.024940801442262,1.9485822705166151,7.206995318838798,1.3955680708898757,2.9756021704601565,9.22985507939197,8.92426117040427,12.824610937332013,bureau,droit_affaires,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,DTJA,synthetic_corpus_v2,syn_fd3fda6c5e30,synthetic
8.50873468136129,6.951947581615392,4.416204340882681,3.1310252715664353,8.956082674095047,3.327830025774549,9.099739546710259,3.1961010010822517,2.9293324536135943,5.259448411758932,13.146083912755266,bureau,electronique_embarque,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,ESIIA,synthetic_corpus_v2,syn_230d2c33df47,synthetic
7.130917653342385,6.754038511363774,5.910555477797791,2.949768955121947,9.040016140551403,2.815696950705882,10.0,2.1593688168204945,4.244311609460773,3.679758629743453,12.383814231399189,bureau,electronique_embarque,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,EMP,synthetic_corpus_v2,syn_58b999511441,synthetic
2.7024322523245137,3.193210754640391,4.793165276760189,3.447633052832132,1.6440418829023993,8.227271857580044,2.3230845227860484,7.011965381354079,8.626626320803462,6.311465069409088,12.94320026203611,terrain,commerce_gestion,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,TEE,synthetic_corpus_v2,syn_d26b5eb503ad,synthetic
6.235854506628291,6.083254081921385,4.532311082097649,1.541236644481582,5.796339140188284,4.074469181019126,7.0046863961418335,3.6247601019054305,3.5062877336484775,2.247458538801946,11.86258539561549,labo,industrie_automatisme,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,EMII,synthetic_corpus_v2,syn_7e3197c3a402,synthetic
8.446172573421624,4.474625548129112,8.574743450188734,1.2281452361350338,2.3020207871613216,4.324282752224962,4.3443942317051425,5.255820029934355,5.186288958798524,6.238082487162735,14.967818259655365,terrain,multimedia_ux,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,ISAIA,synthetic_corpus_v2,syn_96e85138a059,synthetic
7.542530075647593,0.4183650232327212,4.121413821697563,6.39165202958003,1.368868144312785,6.815862465739261,7.2866499502432225,2.7150189090421954,3.789337003302357,3.902120655483297,14.962216140259073,chantier,genie_civil_archi,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,GCA,synthetic_corpus_v2,syn_bed7b718b487,synthetic
6.212304498086942,1.8211189511521653,6.834188953109831,3.7597660778194126,1.0579365634387057,7.891272460806587,2.2354019108423717,3.766142477917863,5.266089795834694,7.809740670818978,12.230968307561458,remote,finance_compta,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,FIC,synthetic_corpus_v2,syn_7f5d8a0b1e05,synthetic
3.644276791902363,2.797823913372035,4.011204061451762,5.252443255984539,0.17020642005929387,6.798261292901914,3.5040990608102147,9.563250864980184,8.034838755788304,5.388150194131247,16.743828743312754,terrain,industrie_automatisme,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,TEE,synthetic_corpus_v2,syn_f0479c5fe9c3,synthetic
9.788844505585137,5.016464208168342,10.0,4.636223904218177,2.484708309011357,3.6695008803168765,2.2674205813234947,3.326104621839767,3.615259020551023,5.939228166338058,12.980714255257595,bureau,recherche_appliquee,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,ISAIA,synthetic_corpus_v2,syn_13cbab23e152,synthetic
6.585037880028324,4.037185215007147,5.302627922543766,5.271343526174723,0.9884031551274357,6.087033663163161,6.026705644209804,6.077614264991533,7.95405130261127,6.328764390924697,14.260529076118393,terrain,tourisme_hotellerie,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,TEE,synthetic_corpus_v2,syn_21c63e308037,synthetic
6.821239040610918,8.813743186096545,5.300548103702715,6.905256443544182,3.3311571359788297,7.164918905552378,2.993128268950721,1.3348729323083204,5.323076831812084,4.17650363837666,12.648077779503371,startup,developpement_logiciel,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,IGGLIA,synthetic_corpus_v2,syn_e07cfd774e8d,synthetic
5.079960736571467,2.050377519509497,5.403559056810871,4.779662597686785,2.7607435198514345,8.523700507671235,2.691028164264064,2.7784444908168435,7.403675518754648,8.509862235081778,14.14167912695832,atelier,commerce_gestion,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,CAA,synthetic_corpus_v2,syn_6007e74c9381,synthetic
4.334695725959689,3.2187573388055823,4.590663319222045,1.7569859395916965,3.158409550776875,7.741846392487489,3.879773924638429,2.5341649493313128,6.853710634466364,7.746200304683777,9.017256633181454,bureau,commerce_gestion,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,EMP,synthetic_corpus_v2,syn_cf7a7eb49218,synthetic
7.186544181897564,8.880484542962614,5.939257356999014,2.72926997412221,3.4316370550176667,7.283799542484791,4.094372050048919,3.6871563945201604,4.680571106410338,3.4685932539336815,13.661368214350151,bureau,developpement_logiciel,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,IGGLIA,synthetic_corpus_v2,syn_99577521ecce,synthetic
6.557723739608522,5.710211316542474,4.499511437415116,1.4972541133238286,7.941975890594829,3.7202700040259016,8.376787926974542,2.0342939978787777,2.4790489097937813,1.0754734136919601,13.314354621284673,atelier,electronique_embarque,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,ESIIA,synthetic_corpus_v2,syn_43e454dfa70a,synthetic
7.759620387575254,5.985432969814853,5.135414110904042,2.6703822852544583,7.59946867370354,6.591910049843628,8.670437234801367,3.0510761957447015,4.123461408671679,2.7385097780205365,12.346966054418795,terrain,chimie_procedes,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,EMII,synthetic_corpus_v2,syn_4b9493a0f55e,synthetic
3.2996211977517023,1.8694964073252014,2.6757285628289202,4.755616680974008,2.0105748698082295,7.282374671618792,2.057289022460426,3.890878717075103,9.566145317164507,3.504845731661113,12.490596539612211,startup,tourisme_hotellerie,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,TEH,synthetic_corpus_v2,syn_82795bbf3eab,synthetic
8.158797332213698,0.8459962647559807,5.162939849070665,5.045740661397242,1.7098742050414923,8.294390160418002,1.500089170141391,1.3808735436846908,4.308975481000218,7.244941702827015,11.515967417331815,remote,commerce_gestion,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,EMP,synthetic_corpus_v2,syn_101ad0e495d7,synthetic
3.9979064110957583,1.4729050645697042,3.724431707442592,6.478313989049447,1.4898294368194733,7.139469358853798,2.749585048674174,5.581203563867232,9.291516892713151,3.951232927225111,13.733810375242543,bureau,tourisme_hotellerie,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,TEE,synthetic_corpus_v2,syn_6a20ec78b1ff,synthetic
5.734529219218706,3.402569642633154,5.068389501995,5.076608204823426,0.46421946305575856,5.952548129524264,4.12744842302728,5.672843174234586,4.06736388308491,5.717658549092664,12.0159262143994,labo,agroalimentaire,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,IAA,synthetic_corpus_v2,syn_7f835481d804,synthetic
8.438381907822265,3.064595359239815,6.711293746655218,2.51529203824487,4.778114716976853,5.169251571556419,6.010870311578977,7.940643505862987,6.313999533360527,3.801934703720428,14.351915109339512,labo,industrie_automatisme,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,ICMP,synthetic_corpus_v2,syn_1589b0b424f1,synthetic
5.587319291064906,3.2207631199605964,5.28320975410421,0.08533162908796177,3.775830895031388,5.679930635464301,5.676858638292285,6.955787685463285,4.121072189805128,2.190164652121304,14.116902064319312,terrain,agroalimentaire,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,IAA,synthetic_corpus_v2,syn_8c88c673175c,synthetic
5.978836083895636,8.02653820734046,5.607952493857851,5.48766755722621,4.312287517877382,5.553396436547423,4.229618522735428,2.6341056369297515,4.382608281556682,4.972760564075329,13.806828642129382,remote,gestion_projet_si,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,IGGLIA,synthetic_corpus_v2,syn_72dd369f4cd0,synthetic
6.790475697655685,7.822802469945324,4.819579653902127,5.827713899482057,1.80909609135981,8.082439413054653,5.577589293105544,3.322626311767387,2.902683577152982,3.4621033893015136,12.372561935030397,remote,gestion_projet_si,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,IGGLIA,synthetic_corpus_v2,syn_7643f581dd29,synthetic
4.354138466431015,2.3253560891647944,5.510460802673816,2.3902378657206875,3.0276896747238142,3.700716941571196,5.43607000335643,8.875529603787953,3.057467089396199,3.2311825717740654,13.897161363977554,terrain,agriculture_elevage,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,AEE,synthetic_corpus_v2,syn_9efdfc4048e3,synthetic
5.752137495354513,3.974117336193299,4.735260395966734,3.6503810100067144,2.7826494608973737,6.360400521658719,3.083290372753207,10.0,3.1650198621315475,4.452478795675733,12.591724007996568,terrain,agroalimentaire,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,IAA,synthetic_corpus_v2,syn_230038d1287c,synthetic
4.181448476186512,7.135691388871787,6.936436129203722,9.484685917617881,4.347117821705484,5.0471079622639134,3.1255984386606936,3.0117788850763443,5.208530527628676,2.9891239153410596,13.781827937499616,startup,developpement_logiciel,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,IMTICIA,synthetic_corpus_v2,syn_8e69cf55ddca,synthetic
7.2123689963972355,1.6951696275313533,4.804008461821497,1.4304967741225747,1.786000427781012,7.520790167847896,2.238678774439918,6.008372029125591,9.061364208156638,6.272662955959241,13.333607452399107,startup,commerce_gestion,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,CAA,synthetic_corpus_v2,syn_3524513b184b,synthetic
4.935249945407013,5.542114213432773,5.962842983162277,2.9801266736956915,0.928052738470095,8.23205551071007,0.15366600271540554,2.001706637129455,6.184487307373266,6.710703621065097,14.12176779235654,startup,gestion_projet_si,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,EMP,synthetic_corpus_v2,syn_774adb5480b2,synthetic
4.53073602838086,5.622368893790124,4.8823518813663,3.5570994884059,1.9457448794356944,4.306796738305844,5.73067002686124,6.488989872892287,3.128562632651558,3.2032297932709346,14.526570958451467,terrain,electronique_embarque,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,AEE,synthetic_corpus_v2,syn_ab3fdb72fe31,synthetic
9.108823003273791,2.1837811541575896,3.9987049119172564,2.648451495087058,1.736611681910011,10.0,2.1626090471128485,1.4684130246351745,5.421849368507075,9.368026534451936,14.495952622463554,remote,commerce_gestion,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,EMP,synthetic_corpus_v2,syn_5b9b14fd3573,synthetic
7.629394976929026,5.0783403290614855,2.3173303255309765,2.3029448218919732,8.34422251626485,4.249320548884901,8.107071246925953,1.8830681459630823,3.26793835696286,4.690737727898352,11.290334114796838,terrain,industrie_automatisme,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,EMII,synthetic_corpus_v2,syn_802dae4aca5a,synthetic
6.8489713440907956,4.9567570248409725,3.5554849668608464,3.5653809759961064,7.383144098955479,5.022006453364082,8.90732606238098,2.4889455196405246,2.2495232496366553,1.145040484800771,17.5399773875426,terrain,industrie_automatisme,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,EMII,synthetic_corpus_v2,syn_ebf104168b84,synthetic
4.7554514211252545,4.290007354893933,4.102715846926006,3.3295683161113114,3.1719018800790715,4.436361066705642,6.354948677724461,7.503789267286207,3.3192637913067857,3.2317541101346268,11.236592487533983,terrain,industrie_automatisme,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,ICMP,synthetic_corpus_v2,syn_276e912b8518,synthetic
7.005602674691259,5.7706205203618754,8.869164092820085,3.3290863832370947,0.621597960913981,6.8514015857010175,1.4768897879290477,4.03378591283524,7.958064523330511,8.735071401961102,13.04537934671527,startup,finance_compta,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FIC,synthetic_corpus_v2,syn_b7964d3789d1,synthetic
4.261276858415408,2.203518364205694,5.339045629861235,2.299485569735011,3.229517968213966,2.1584945373665616,4.0373193576297,9.900564841133875,4.294834453160477,2.5050276366006,11.514735166793605,terrain,agriculture_elevage,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,AEE,synthetic_corpus_v2,syn_eeda86486993,synthetic
5.218852254956191,4.0677579835913065,4.463234231598236,1.997233220298724,3.0779024782131605,5.144316567182718,6.040211714180561,6.18379837669128,5.3580937727271944,3.28534230827993,12.778770415011689,atelier,chimie_procedes,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,ICMP,synthetic_corpus_v2,syn_9368f39cf142,synthetic
4.567160929787432,6.7123896860815835,4.052657146544176,7.917245759710921,3.3922915507383875,7.317787937873187,3.173963244369393,3.8730235401677655,6.745922853022539,4.801224049601421,11.585420114980044,remote,multimedia_ux,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,IMTICIA,synthetic_corpus_v2,syn_6463de9ee2e7,synthetic
3.594447026011961,5.3187898805434735,5.8770965576379615,8.009018020337855,1.363483430604038,6.52445529655332,2.5013113346663007,3.2841034133432214,7.1226792307873525,3.8293562465702538,16.093861093527998,bureau,developpement_logiciel,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,IMTICIA,synthetic_corpus_v2,syn_001213c982d0,synthetic
6.7447671082151075,2.4240234758768926,2.626715756627873,4.102582880142055,0.933685877049895,7.340510805222965,1.2732073394881063,3.5369279793718036,7.291088292024844,10.0,11.426109123206821,bureau,droit_affaires,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,DTJA,synthetic_corpus_v2,syn_0f3b1e9c4d5f,synthetic
3.4377652822958895,2.736527598091207,5.034298123459334,3.6570449338558086,4.95216105900762,5.722784242534324,3.9085245485027382,6.318304739678234,5.324413149734858,2.457095168627104,14.300255465742021,atelier,agroalimentaire,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,IAA,synthetic_corpus_v2,syn_a4d36013f145,synthetic
7.0963178188158365,6.982658382060487,7.648955306333254,4.85260289639637,3.154403730801049,6.377456224842426,4.792584092518698,1.1778762615233724,7.213637789750484,4.264154072120803,16.080757821908417,remote,droit_affaires,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,IGGLIA,synthetic_corpus_v2,syn_7a0175b4d445,synthetic
5.5581240331922155,7.844193997235166,4.648608557082665,5.5932644718171165,3.4890488078328454,6.871438678622866,3.6283496526406465,3.301547086353897,4.086456352730904,6.0823775542110985,11.593279838465161,remote,developpement_logiciel,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,IGGLIA,synthetic_corpus_v2,syn_7606d04f97ac,synthetic
7.766123106594639,3.8944647706118545,5.085967451102874,5.065511008951968,1.2435588239034134,6.294238637853669,3.708843703472337,0.9657277202608032,6.26506944125122,8.247347648940512,13.578198017108143,bureau,commerce_gestion,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,EMP,synthetic_corpus_v2,syn_8ee57c9d19fe,synthetic
5.641690659225135,5.865107958243906,4.344247262565651,3.191852065562797,8.255227722385012,2.62541330394186,5.826889024532909,3.1588280012774335,4.3434842374769955,3.126645068646038,13.406097788440691,atelier,recherche_appliquee,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,ESIIA,synthetic_corpus_v2,syn_9bae1c81934a,synthetic
4.839771309766627,6.050001603229786,3.612715295958584,5.526330116232797,3.3980408603049606,3.76608272081436,4.778572546372304,9.425656631860559,4.2296973689801005,4.505579252662758,13.72393573902299,labo,agriculture_elevage,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,AEE,synthetic_corpus_v2,syn_cae4ab36f758,synthetic
9.258316492467507,5.168301859441017,7.9129836017872845,3.240083081687054,3.459084825708902,3.2176147423922528,2.4893638448390956,3.0015554478373283,5.938495123385361,4.469523116098698,12.812510440426951,bureau,data_science,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,ISAIA,synthetic_corpus_v2,syn_a7fa0e19f5a8,synthetic
